,Q18_categorized,Q20_categorized,gambled_before,p_gender_sdc,p_age_group_sdc,Q22,Q1,Q9a,Q9b,Q9c,Q9d,Q9e,Q16a,Q16b,Q16c,Q16d,Q16e,Q16f,Q16g,Q16h,Q16i,Q17a,Q17b,Q17c,Q17d
1721,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_1,Q22_1,Q1_4,Q9a_4,Q9b_4,Q9c_4,Q9d_4,Q9e_4,Q16a_2,Q16b_3,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_3
1722,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_2,Q9e_2,Q16a_2,Q16b_2,Q16c_3,Q16d_4,Q16e_2,Q16f_4,Q16g_4,Q16h_3,Q16i_3,Q17a_4,Q17b_2,Q17c_3,Q17d_2
1723,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_1,Q22_1,Q1_2,Q9a_1,Q9b_3,Q9c_3,Q9d_4,Q9e_4,Q16a_2,Q16b_2,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_2,Q16h_2,Q16i_2,Q17a_2,Q17b_2,Q17c_1,Q17d_3
1724,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_1,Q9a_3,Q9b_2,Q9c_3,Q9d_1,Q9e_3,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_2,Q16f_3,Q16g_4,Q16h_2,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1725,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_1,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_2,Q16c_3,Q16d_3,Q16e_2,Q16f_2,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1726,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_4,Q9b_2,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1727,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_3,Q16e_3,Q16f_3,Q16g_3,Q16h_3,Q16i_3,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1728,Q18_0,Q20_0,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_1,Q16b_1,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_3,Q17a_2,Q17b_3,Q17c_2,Q17d_1
1729,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_3,Q16d_2,Q16e_3,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_4,Q17b_2,Q17c_2,Q17d_3
1730,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_3,Q17a_3,Q17b_3,Q17c_2,Q17d_3
1731,Q18_1,Q20_0,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_3,Q9b_1,Q9c_1,Q9d_3,Q9e_3,Q16a_2,Q16b_1,Q16c_2,Q16d_3,Q16e_1,Q16f_4,Q16g_4,Q16h_3,Q16i_2,Q17a_4,Q17b_2,Q17c_2,Q17d_2
1732,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_2,Q16b_3,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_2,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_2
1733,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_1,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_3,Q16b_1,Q16c_2,Q16d_3,Q16e_1,Q16f_3,Q16g_3,Q16h_3,Q16i_3,Q17a_3,Q17b_2,Q17c_3,Q17d_4
1734,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_1,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_1,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_1,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1735,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_1,Q9d_2,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_3
1736,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_4,Q16a_2,Q16b_2,Q16c_3,Q16d_3,Q16e_2,Q16f_3,Q16g_2,Q16h_4,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1737,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_3,Q9b_4,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_4
1738,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_2,Q16g_2,Q16h_3,Q16i_1,Q17a_3,Q17b_2,Q17c_3,Q17d_4
1739,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1740,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_4,Q9b_3,Q9c_4,Q9d_3,Q9e_4,Q16a_2,Q16b_2,Q16c_3,Q16d_2,Q16e_1,Q16f_2,Q16g_3,Q16h_3,Q16i_1,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1741,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_4,Q16h_2,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1742,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_2,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_2,Q16g_2,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_2
1743,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_4,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_2,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_2,Q16f_3,Q16g_4,Q16h_2,Q16i_1,Q17a_3,Q17b_2,Q17c_3,Q17d_2
1744,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_1,Q16a_2,Q16b_3,Q16c_3,Q16d_2,Q16e_2,Q16f_2,Q16g_2,Q16h_4,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1745,Q18_0,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_2,Q9b_3,Q9c_2,Q9d_3,Q9e_4,Q16a_4,Q16b_1,Q16c_1,Q16d_2,Q16e_1,Q16f_4,Q16g_3,Q16h_3,Q16i_1,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1746,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_1,Q22_2,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_2,Q16a_2,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_4,Q16g_3,Q16h_3,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1747,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_4,Q16g_3,Q16h_3,Q16i_1,Q17a_2,Q17b_2,Q17c_2,Q17d_2
1748,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_4,Q9a_3,Q9b_4,Q9c_4,Q9d_1,Q9e_4,Q16a_3,Q16b_4,Q16c_3,Q16d_2,Q16e_3,Q16f_3,Q16g_4,Q16h_4,Q16i_3,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1749,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_2,Q16e_2,Q16f_4,Q16g_3,Q16h_3,Q16i_3,Q17a_4,Q17b_2,Q17c_3,Q17d_4
1750,Q18_0,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_3,Q16b_1,Q16c_2,Q16d_3,Q16e_1,Q16f_4,Q16g_3,Q16h_2,Q16i_3,Q17a_2,Q17b_2,Q17c_3,Q17d_2
1751,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_4,Q9c_3,Q9d_2,Q9e_3,Q16a_3,Q16b_2,Q16c_3,Q16d_2,Q16e_1,Q16f_3,Q16g_3,Q16h_3,Q16i_1,Q17a_3,Q17b_1,Q17c_3,Q17d_3
1752,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_4,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1753,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_3,Q9b_1,Q9c_2,Q9d_2,Q9e_1,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_3,Q16h_1,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1754,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_1,Q16b_4,Q16c_2,Q16d_3,Q16e_1,Q16f_2,Q16g_1,Q16h_4,Q16i_4,Q17a_2,Q17b_3,Q17c_2,Q17d_3
1755,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_4,Q9b_3,Q9c_3,Q9d_4,Q9e_4,Q16a_1,Q16b_3,Q16c_1,Q16d_1,Q16e_2,Q16f_1,Q16g_3,Q16h_4,Q16i_1,Q17a_1,Q17b_4,Q17c_1,Q17d_1
1756,Q18_0,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_1,Q22_1,Q1_1,Q9a_4,Q9b_2,Q9c_2,Q9d_3,Q9e_2,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_1,Q17a_3,Q17b_1,Q17c_4,Q17d_4
1757,Q18_1,Q20_0,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_1,Q16c_2,Q16d_3,Q16e_3,Q16f_4,Q16g_2,Q16h_3,Q16i_3,Q17a_2,Q17b_3,Q17c_3,Q17d_3
1758,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_3,Q1_1,Q9a_2,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_4,Q17b_1,Q17c_4,Q17d_4
1759,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_4,Q9b_4,Q9c_3,Q9d_4,Q9e_3,Q16a_1,Q16b_4,Q16c_4,Q16d_3,Q16e_3,Q16f_2,Q16g_2,Q16h_4,Q16i_4,Q17a_2,Q17b_4,Q17c_2,Q17d_1
1760,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_4,Q9b_3,Q9c_2,Q9d_3,Q9e_4,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_2,Q16g_2,Q16h_2,Q16i_2,Q17a_2,Q17b_2,Q17c_2,Q17d_2
1761,Q18_2,Q20_0,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_1,Q9a_1,Q9b_1,Q9c_1,Q9d_2,Q9e_2,Q16a_2,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_2,Q16g_2,Q16h_2,Q16i_1,Q17a_2,Q17b_2,Q17c_2,Q17d_3
1762,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_1,Q1_2,Q9a_3,Q9b_4,Q9c_2,Q9d_3,Q9e_2,Q16a_1,Q16b_1,Q16c_2,Q16d_2,Q16e_3,Q16f_2,Q16g_3,Q16h_4,Q16i_2,Q17a_2,Q17b_2,Q17c_3,Q17d_2
1763,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_4,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_1,Q17a_3,Q17b_2,Q17c_2,Q17d_4
1764,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_4,Q9b_4,Q9c_4,Q9d_3,Q9e_4,Q16a_2,Q16b_1,Q16c_2,Q16d_4,Q16e_1,Q16f_4,Q16g_2,Q16h_2,Q16i_1,Q17a_3,Q17b_2,Q17c_3,Q17d_2
1765,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_2,Q16a_3,Q16b_2,Q16c_3,Q16d_1,Q16e_1,Q16f_4,Q16g_1,Q16h_1,Q16i_4,Q17a_3,Q17b_2,Q17c_2,Q17d_2
1766,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_2,Q16e_4,Q16f_3,Q16g_4,Q16h_2,Q16i_2,Q17a_3,Q17b_1,Q17c_2,Q17d_4
1767,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_1,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_4,Q16b_1,Q16c_2,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_3,Q17b_2,Q17c_2,Q17d_4
1768,Q18_0,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_4,Q9a_4,Q9b_4,Q9c_4,Q9d_4,Q9e_4,Q16a_3,Q16b_1,Q16c_1,Q16d_2,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_1,Q17a_4,Q17b_1,Q17c_3,Q17d_4
1769,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_2,Q9b_2,Q9c_2,Q9d_3,Q9e_3,Q16a_3,Q16b_2,Q16c_1,Q16d_3,Q16e_2,Q16f_3,Q16g_4,Q16h_2,Q16i_1,Q17a_4,Q17b_2,Q17c_3,Q17d_4
1770,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_2,Q9b_4,Q9c_3,Q9d_2,Q9e_3,Q16a_3,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1771,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_2,Q16e_3,Q16f_3,Q16g_2,Q16h_3,Q16i_1,Q17a_3,Q17b_1,Q17c_3,Q17d_2
1772,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_3,Q16b_2,Q16c_2,Q16d_4,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_2,Q17b_2,Q17c_2,Q17d_2
1773,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_2,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_2,Q16d_2,Q16e_2,Q16f_4,Q16g_3,Q16h_3,Q16i_1,Q17a_1,Q17b_1,Q17c_3,Q17d_3
1774,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_1,Q22_2,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_3,Q16b_2,Q16c_3,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_3,Q17c_2,Q17d_3
1775,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_4,Q9c_4,Q9d_3,Q9e_4,Q16a_2,Q16b_1,Q16c_2,Q16d_2,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_3,Q17a_4,Q17b_2,Q17c_3,Q17d_3
1776,Q18_0,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_2,Q16f_4,Q16g_4,Q16h_2,Q16i_2,Q17a_3,Q17b_1,Q17c_3,Q17d_3
1777,Q18_0,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_4,Q17a_4,Q17b_1,Q17c_2,Q17d_3
1778,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_1,Q16b_2,Q16c_3,Q16d_3,Q16e_2,Q16f_2,Q16g_2,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1779,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_4,Q16h_3,Q16i_2,Q17a_2,Q17b_2,Q17c_2,Q17d_2
1780,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_1,Q1_4,Q9a_2,Q9b_4,Q9c_3,Q9d_2,Q9e_3,Q16a_1,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_2,Q16g_2,Q16h_3,Q16i_1,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1781,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_2,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_D,Q16b_2,Q16c_2,Q16d_D,Q16e_D,Q16f_4,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_D,Q17d_4
1782,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_2,Q9b_3,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_1,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_4,Q16h_3,Q16i_2,Q17a_4,Q17b_1,Q17c_4,Q17d_4
1783,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_1,Q9d_2,Q9e_3,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_4,Q16g_3,Q16h_2,Q16i_3,Q17a_4,Q17b_1,Q17c_4,Q17d_2
1784,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_2,Q9a_2,Q9b_2,Q9c_3,Q9d_1,Q9e_2,Q16a_2,Q16b_1,Q16c_4,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_4,Q17b_1,Q17c_3,Q17d_1
1785,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_3,Q16b_2,Q16c_3,Q16d_4,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1786,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_4,Q9c_3,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_1,Q17a_4,Q17b_1,Q17c_2,Q17d_2
1787,Q18_0,Q20_0,gambled_12m_0,p_gender_sdc_2, ,Q22_1,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1788,Q18_0,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_4,Q9b_4,Q9c_4,Q9d_4,Q9e_4,Q16a_3,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_3,Q17b_1,Q17c_3,Q17d_3
1789,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1, ,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_4,Q16g_3,Q16h_2,Q16i_3,Q17a_4,Q17b_1,Q17c_3,Q17d_4
1790,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_4,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_4,Q17b_4,Q17c_4,Q17d_4
1791,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_4,Q16a_3,Q16b_1,Q16c_1,Q16d_2,Q16e_2,Q16f_4,Q16g_3,Q16h_2,Q16i_2,Q17a_3,Q17b_1,Q17c_3,Q17d_3
1792,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_3,Q16b_2,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_3,Q16h_2,Q16i_1,Q17a_3,Q17b_3,Q17c_2,Q17d_2
1793,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_3,Q16b_1,Q16c_3,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1794,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_2,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_2,Q16f_3,Q16g_4,Q16h_2,Q16i_2,Q17a_4,Q17b_1,Q17c_4,Q17d_3
1795,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_1,Q16d_2,Q16e_1,Q16f_3,Q16g_4,Q16h_3,Q16i_1,Q17a_3,Q17b_2,Q17c_3,Q17d_3
